0	4.607424158268275
1	1.7864792525537327
2	0.6289267903900495
3	0.7181284226682179
4	0.6144182734761808
5	0.4971095719699688
6	0.46381164191752333
7	0.29253718004137474
8	0.21368243540184015
9	0.09961007330053635
10	0.1451358733367258
11	-0.01377172260519135
12	0.004998987345727577
13	-0.12654763234246408
14	-0.18194462841221049
15	-0.14372586957444963
16	-0.22102168039999917
17	-0.12970585798415785
18	-0.10386393120945762
19	-0.05306545619520136
20	-0.0545020314550683
